GEOID,median_household_income,share_bach_plus,share_mgmt_prof,vot_personal,vot_business,biz_share_pi,vot_mixed
36005000200,121171.0,0.24492949584701565,0.2696542399072822,27.022087907992365,48.76052734235494,0.19415335334049055,31.242678820563015
36005000400,98242.0,0.2612251195803117,0.3112174047214936,24.331459141786777,43.90537040668787,0.21658328506774754,28.570841145163648
36005001600,42957.0,0.1172849775411745,0.16985526534686407,16.089276985874157,29.032605957750576,0.14029594869273265,17.90517360322569
36005001901,67361.0,0.221990837151187,0.30903790087463556,20.147623165930902,36.355766941875316,0.2154070964232388,23.638972355117478
36005001902,76429.0,0.09297625063163213,0.2405255179383527,21.46093529316786,38.725598322308485,0.17843377933822535,24.541534366458357
36005002001,23208.0,0.025116279069767444,0.13279069767441862,11.826014696245295,21.33968015020799,0.12029372494222106,12.970448951556595
36005002002,18029.0,0.07237733803198698,0.21116833830306317,10.423303315980375,18.808530564590285,0.1625909161234585,11.786665096235248
36005002300,18750.0,0.03269273249392534,0.10315882482880495,10.629680047651279,19.18093103570594,0.10430262109224142,11.521597939322998
36005002500,27207.0,0.08608058608058608,0.2141025641025641,12.8044192245964,23.105181058908588,0.16417439718533994,14.49554058929436
36005002701,18788.0,0.05618374558303887,0.13780918727915195,10.640446004775567,19.200357874539154,0.1230019975126878,11.693332263289054
36005002702,31379.0,0.06380915438324282,0.15205585725368503,13.751152741960134,24.813532601414096,0.13069033973344854,15.196898924052629
36005002800,66235.0,0.32214022140221404,0.20129151291512914,19.978520646506183,36.05062664146088,0.15726079941738777,22.50603288359375
36005003100,43480.0,0.14577811435062477,0.1904581597879591,16.186923870603117,29.20880676092071,0.15141448400551122,18.15862554922075
36005003300,37957.0,0.1256237158790725,0.17053125917229234,15.123959175782323,27.290719630042965,0.14066075477571938,16.835344884454
36005003500,34508.0,0.10427883253046188,0.1700198356474922,14.42047118761539,26.021297170948444,0.14038476051983784,16.049050365117914
36005003800,42614.0,0.031275720164609055,0.1094650205761317,16.024913990522595,28.916464910272616,0.10770581574076088,17.41340899849783
36005003900,28508.0,0.08966277970375039,0.22360542073747242,13.106988896764435,23.651158735502303,0.16930269832621034,14.892145302072597
36005004001,76050.0,0.19811320754716982,0.2358490566037736,21.407658376034668,38.62946176234189,0.17591008536716612,24.43714727989652
36005004100,21819.0,0.06552933673469388,0.1611926020408163,11.466661115696855,20.691237655698796,0.135621065357948,12.717708013527853
36005004200,52974.0,0.13603309929789367,0.15922768304914744,17.866971311291746,32.24040074607393,0.1345606793399503,19.801069740480877
36005004300,29704.0,0.09363221583019242,0.10216226939099385,13.379103843392208,24.14218179561834,0.10376482108272705,14.495932701404396
36005004400,21016.0,0.04371963913948647,0.09599814943326394,11.253680637114945,20.306920926190656,0.10043829889827519,12.16297269126704
36005004600,21346.0,0.1289237668161435,0.15134529147982062,11.341690950007742,20.465732831578215,0.1303068765908619,12.5306163494794
36005004800,45118.0,0.08383667552548925,0.27542884754771685,16.48900601451141,29.75390470774964,0.19726967173697507,19.105768225350747
36005005001,35164.0,0.0626495540569937,0.1553186860996302,14.556893080779531,26.267466285428988,0.1324511543533028,16.107972019874207
36005005002,36066.0,0.03660460713158725,0.21426317450299778,14.742412053063056,26.60222957061099,0.16426107201706938,16.690518392422298
36005005100,25468.0,0.05047829286239882,0.07108167770419425,12.388450134347593,22.35457761672778,0.08699190321918412,13.25542253176486
