time,origin,destination,count,duration,energy_consumption,tour_length,cluster_id,tour_revenue,revenue,per_flight_revenue,tour_sequence,served,p,q,p2,q2
1045.0,0,0,1,20,30.0,2,14,123.68010196269128,,,LAX-UVS-LAX,1,45.0,54.99999999999999,40.0,40.0
1045.0,5,0,1,15,20.0,1,13,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,52.5,52.5,52.5,60.0
1050.0,2,0,1,15,20.0,1,6,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,55.0,55.0,55.0,55.0
1050.0,4,1,1,20,30.0,2,4,176.01770838161673,,,UVS-LAX-DTLA,1,20.0,20.0,20.0,40.0
1050.0,8,0,1,10,15.0,1,27,51.04884363573325,51.04884363573325,51.04884363573325,BVH-LAX,1,27.5,47.5,47.5,47.5
1050.0,0,5,1,15,20.0,1,20,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,70.0,70.0,70.0,70.0
1050.0,0,0,1,25,35.0,2,30,255.41938652448687,,,LAX-LGB-LAX,1,20.0,70.0,70.0,77.5
1050.0,0,0,1,20,30.0,2,11,236.53302655001306,,,LAX-PSD-LAX,1,45.0,70.0,70.0,80.0
1050.0,6,0,1,10,15.0,1,40,66.68724034195947,66.68724034195947,66.68724034195947,HWD-LAX,1,60.0,60.0,60.0,60.0
1050.0,1,0,1,10,15.0,1,9,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,70.0,70.0,70.0,70.0
1055.0,0,5,1,15,20.0,1,3,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,57.5,57.5,57.5,65.0
1055.0,5,0,1,15,20.0,1,38,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,30.0,67.5,52.5,52.5
1055.0,7,1,1,20,30.0,2,2,203.59675161421217,,,PSD-LAX-DTLA,1,45.0,80.0,80.0,79.99999999999999
1055.0,0,6,1,10,15.0,1,32,133.37448068391893,266.74896136783786,133.37448068391893,LAX-HWD,1,40.0,50.0,50.0,50.0
1055.0,0,0,1,20,30.0,2,21,123.68010196269128,,,LAX-UVS-LAX,1,20.0,45.0,25.0,60.0
1055.0,0,0,1,20,30.0,2,12,127.62210908933312,,,LAX-BVH-LAX,1,40.0,52.5,52.5,52.5
1060.0,1,0,1,10,15.0,1,24,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,57.5,57.5,57.5,57.5
1060.0,0,4,1,10,15.0,1,18,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,27.5,35.0,20.0,50.0
1060.0,5,0,1,15,20.0,1,19,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,35.0,35.0,35.0,35.0
1060.0,1,0,1,10,15.0,1,22,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,72.5,75.0,75.0,75.0
1060.0,0,0,1,20,30.0,2,9,157.68868436667537,,,LAX-PSD-LAX,1,40.0,57.5,57.5,82.5
1060.0,0,3,1,15,20.0,1,36,206.15826137654264,412.3165227530853,206.15826137654264,LAX-WDHL,1,60.0,77.5,77.5,77.5
1060.0,0,3,1,15,20.0,1,40,206.15826137654264,412.3165227530853,206.15826137654264,LAX-WDHL,1,40.0,40.0,40.0,40.0
1065.0,0,0,1,25,35.0,2,6,204.33550921958948,,,LAX-LGB-LAX,1,20.0,37.5,37.5,90.0
1065.0,5,0,1,15,20.0,1,20,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,50.0,50.0,50.0,50.0
1065.0,0,5,1,15,20.0,1,13,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,40.0,40.0,40.0,40.0
1065.0,1,0,1,10,15.0,1,10,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,67.5,67.5,67.5,67.5
1065.0,0,7,1,10,15.0,1,34,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,62.5,62.5,62.5,62.5
1070.0,6,2,1,20,30.0,2,32,202.19861512273394,,,HWD-LAX-LGB,1,20.0,47.5,47.5,87.5
1070.0,0,6,1,10,15.0,1,1,100.0308605129392,100.0308605129392,100.0308605129392,LAX-HWD,1,57.5,57.5,42.5,42.5
1070.0,0,8,1,10,15.0,1,17,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,42.5,42.5,27.5,82.5
1070.0,1,0,1,10,15.0,1,25,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,55.0,55.0,55.0,55.0
1070.0,0,5,1,15,20.0,1,24,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,37.5,70.0,70.0,85.0
1070.0,5,1,1,25,35.0,2,31,150.63225177504606,,,ANH-LAX-DTLA,1,29.999999999999993,30.0,30.0,92.5
1075.0,0,5,1,15,20.0,1,22,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,55.0,65.0,65.0,70.0
1075.0,0,0,1,20,30.0,2,10,100.0308605129392,,,LAX-HWD-LAX,1,37.5,52.5,52.5,77.5
1075.0,8,0,1,10,15.0,1,8,51.04884363573325,51.04884363573325,51.04884363573325,BVH-LAX,1,62.5,62.5,62.5,62.5
1075.0,4,0,1,10,15.0,1,37,82.45340130846085,82.45340130846085,82.45340130846085,UVS-LAX,1,72.5,72.5,72.5,72.5
1075.0,0,4,1,10,15.0,1,19,82.45340130846085,82.45340130846085,82.45340130846085,LAX-UVS,1,20.0,22.5,22.5,50.0
1075.0,3,0,1,15,20.0,1,40,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,20.0,20.0,20.0,50.0
1075.0,5,2,1,25,35.0,2,3,366.9358957886212,,,ANH-LAX-LGB,1,30.0,60.0,60.0,75.0
1080.0,0,0,1,20,30.0,2,20,200.0617210258784,,,LAX-HWD-LAX,1,20.0,65.0,65.0,70.0
1080.0,0,8,1,10,15.0,1,25,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,40.0,45.0,45.0,50.0
1080.0,0,3,1,15,20.0,1,15,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,55.0,55.0,35.0,65.0
1080.0,5,0,1,15,20.0,1,13,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,20.0,35.0,35.0,35.0
1080.0,0,5,1,15,20.0,1,0,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,40.0,40.0,40.0,40.0
1080.0,1,0,1,10,15.0,1,14,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,24.999999999999996,50.0,50.0,52.5
1085.0,0,3,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,52.5,60.0,60.0,60.0
1085.0,1,0,1,10,15.0,1,39,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,50.0,72.5,57.5,57.5
1085.0,0,6,1,10,15.0,1,27,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,32.5,32.5,32.5,45.0
1085.0,7,1,1,20,30.0,2,34,164.17458052254335,,,PSD-LAX-DTLA,1,32.5,70.0,70.0,70.0
1085.0,0,7,1,10,15.0,1,8,118.26651327500653,118.26651327500653,118.26651327500653,LAX-PSD,1,47.5,47.5,47.5,65.0
1090.0,3,0,1,15,20.0,1,36,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,57.5,57.5,57.5,57.5
1090.0,0,7,1,10,15.0,1,1,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,27.5,40.0,40.0,67.5
1090.0,2,0,1,15,20.0,1,33,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,60.0,60.0,60.0,60.0
1095.0,0,0,1,20,30.0,2,18,66.68724034195947,,,LAX-HWD-LAX,1,20.0,65.0,65.0,75.0
1095.0,8,1,1,20,30.0,2,25,150.27683124874113,,,BVH-LAX-DTLA,1,20.0,57.5,57.5,57.5
1095.0,2,2,1,25,35.0,2,29,102.16775460979474,,,LGB-LAX-LGB,1,62.5,87.5,87.5,97.5
1095.0,0,0,1,20,30.0,2,12,123.68010196269128,,,LAX-UVS-LAX,1,22.5,30.0,30.0,35.0
1095.0,1,0,1,10,15.0,1,4,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,25.0,65.0,65.0,72.5
1095.0,0,3,1,15,20.0,1,11,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,60.0,60.0,60.0,60.0
1095.0,5,0,1,15,20.0,1,0,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,20.0,37.5,37.5,40.0
1100.0,5,0,1,15,20.0,1,22,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,50.0,55.0,55.0,55.0
1100.0,1,0,1,10,15.0,1,2,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,64.99999999999999,75.0,75.0,75.0
1100.0,6,0,1,10,15.0,1,27,33.34362017097973,33.34362017097973,33.34362017097973,HWD-LAX,1,30.0,35.0,35.0,67.5
1105.0,7,0,1,10,15.0,1,8,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,50.0,50.0,35.0,55.0
1105.0,0,5,1,15,20.0,1,36,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,37.5,37.5,37.5,47.5
1105.0,3,0,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,40.0,40.0,40.0,40.0
1105.0,0,8,1,10,15.0,1,13,25.524421817866624,25.524421817866624,25.524421817866624,LAX-BVH,1,20.0,20.0,20.0,40.0
1105.0,0,2,1,10,15.0,1,33,204.33550921958948,204.33550921958948,204.33550921958948,LAX-LGB,1,45.0,45.0,30.0,72.5
1105.0,8,1,1,20,30.0,2,38,150.27683124874113,,,BVH-LAX-DTLA,1,22.5,70.0,70.0,70.0
1110.0,3,0,1,15,20.0,1,11,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,40.0,50.0,50.0,50.0
1110.0,0,4,1,10,15.0,1,9,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,67.5,67.5,67.5,82.5
1110.0,1,0,1,10,15.0,1,23,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,72.5,72.5,72.5,72.5
1115.0,1,0,1,10,15.0,1,16,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,55.0,55.0,55.0,55.0
1115.0,3,0,1,15,20.0,1,21,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,40.0,42.5,42.5,50.0
1115.0,0,5,1,15,20.0,1,7,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,70.0,70.0,70.0,70.0
1115.0,4,1,1,20,30.0,2,19,72.41480301194905,,,UVS-LAX-DTLA,1,20.0,20.0,20.0,70.0
1115.0,6,0,1,10,15.0,1,28,66.68724034195947,66.68724034195947,66.68724034195947,HWD-LAX,1,70.0,70.0,70.0,70.0
1120.0,0,3,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,20.0,30.0,30.0,45.0
1120.0,1,1,1,20,30.0,2,26,202.72266532517105,,,DTLA-LAX-DTLA,1,22.5,27.5,27.5,75.0
1120.0,5,1,1,25,35.0,2,24,119.44414941732744,,,ANH-LAX-DTLA,1,50.0,92.5,92.5,92.5
1120.0,7,0,1,10,15.0,1,1,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,52.5,52.5,52.5,60.0
1120.0,0,0,1,25,35.0,2,23,255.41938652448684,,,LAX-LGB-LAX,1,37.5,45.0,30.0,35.0
1120.0,0,0,1,20,30.0,2,2,233.40534119685813,,,LAX-HWD-LAX,1,45.0,74.99999999999999,74.99999999999999,74.99999999999997
1120.0,0,8,1,10,15.0,1,22,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,40.0,40.0,25.0,40.0
1125.0,0,0,1,25,35.0,2,28,255.41938652448687,,,LAX-LGB-LAX,1,35.0,35.0,35.0,75.0
1125.0,0,0,1,20,30.0,2,16,102.0976872714665,,,LAX-BVH-LAX,1,25.0,25.0,25.0,60.0
1125.0,2,0,1,15,20.0,1,3,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,55.0,55.0,40.0,72.5
1125.0,1,0,1,10,15.0,1,17,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,67.5,67.5,67.5,67.5
1125.0,3,0,1,15,20.0,1,5,147.25590098324474,294.5118019664895,147.25590098324474,WDHL-LAX,1,75.0,82.5,82.5,82.5
1125.0,8,0,1,10,15.0,1,13,25.524421817866624,25.524421817866624,25.524421817866624,BVH-LAX,1,25.0,25.0,25.0,80.0
1125.0,0,5,1,15,20.0,1,30,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,57.5,57.5,57.5,57.5
1125.0,5,0,1,15,20.0,1,36,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,27.5,37.5,37.5,40.0
1130.0,4,0,1,10,15.0,1,39,41.22670065423043,41.22670065423043,41.22670065423043,UVS-LAX,1,42.5,42.5,42.5,42.5
1130.0,0,5,1,15,20.0,1,20,353.0241882384353,706.0483764768705,353.0241882384353,LAX-ANH,1,50.0,50.0,50.0,57.5
1130.0,0,6,1,10,15.0,1,0,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,25.0,35.0,35.0,50.0
1130.0,0,0,1,20,30.0,2,27,197.11085545834422,,,LAX-PSD-LAX,1,37.5,57.5,57.5,87.5
1130.0,0,0,1,20,30.0,2,11,127.62210908933312,,,LAX-BVH-LAX,1,20.0,20.0,20.0,80.0
1130.0,0,4,1,10,15.0,1,12,82.45340130846085,82.45340130846085,82.45340130846085,LAX-UVS,1,20.0,37.5,37.5,52.5
1130.0,5,0,1,15,20.0,1,7,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,50.0,50.0,50.0,50.0
1130.0,0,5,1,15,20.0,1,15,353.0241882384353,706.0483764768705,353.0241882384353,LAX-ANH,1,45.0,45.0,45.0,45.0
1130.0,0,3,1,15,20.0,1,10,176.7070811798937,176.7070811798937,176.7070811798937,LAX-WDHL,1,57.5,62.5,62.5,75.0
1135.0,7,0,1,10,15.0,1,8,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,40.0,47.5,47.5,50.0
1135.0,4,1,1,20,30.0,2,9,165.97911008510494,,,UVS-LAX-DTLA,1,52.5,70.0,50.0,67.5
1135.0,1,0,1,10,15.0,1,34,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,55.0,55.0,55.0,55.0
1135.0,0,0,1,20,30.0,2,21,200.0617210258784,,,LAX-HWD-LAX,1,20.0,42.5,42.5,72.5
1135.0,0,8,1,10,15.0,1,1,25.524421817866624,25.524421817866624,25.524421817866624,LAX-BVH,1,45.0,55.0,55.0,55.0
1135.0,0,0,1,25,35.0,2,4,306.5032638293842,,,LAX-LGB-LAX,1,37.5,37.5,37.5,70.0
1135.0,0,7,1,10,15.0,1,17,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,52.5,52.5,52.5,60.0
1140.0,5,1,1,25,35.0,2,30,446.58849531159115,,,ANH-LAX-DTLA,1,22.5,57.5,42.5,67.5
1140.0,1,1,1,20,30.0,2,25,202.72266532517105,,,DTLA-LAX-DTLA,1,27.5,27.5,27.5,52.5
1140.0,0,3,1,15,20.0,1,39,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,22.5,22.5,22.5,62.5
1140.0,2,0,1,15,20.0,1,32,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,67.5,67.5,67.5,67.5
1140.0,0,0,1,20,30.0,2,14,164.9068026169217,,,LAX-UVS-LAX,1,22.5,22.5,22.5,50.0
1145.0,5,0,1,15,20.0,1,15,88.25604705960882,88.25604705960882,88.25604705960882,ANH-LAX,1,25.0,30.0,30.0,35.0
1145.0,3,0,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,25.0,27.5,27.5,50.0
1145.0,0,8,1,10,15.0,1,36,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,25.0,35.0,35.0,50.0
1145.0,0,0,1,20,30.0,2,34,100.0308605129392,,,LAX-HWD-LAX,1,25.0,25.0,25.0,52.5
1145.0,0,0,1,20,30.0,2,7,118.26651327500653,,,LAX-PSD-LAX,1,20.0,40.0,40.0,42.5
1150.0,8,0,1,10,15.0,1,1,76.57326545359987,76.57326545359987,76.57326545359987,BVH-LAX,1,40.0,40.0,40.0,50.0
1150.0,0,0,1,20,30.0,2,8,102.0976872714665,,,LAX-BVH-LAX,1,20.0,20.0,20.0,62.5
1150.0,5,1,1,25,35.0,2,20,358.3324482519823,,,ANH-LAX-DTLA,1,22.5,22.5,22.5,35.0
1150.0,7,0,1,10,15.0,1,17,118.26651327500653,118.26651327500653,118.26651327500653,PSD-LAX,1,45.0,45.0,45.0,55.0
1150.0,0,6,1,10,15.0,1,35,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,82.5,87.5,87.5,87.5
1150.0,1,0,1,10,15.0,1,31,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,77.5,82.5,67.5,85.0
1150.0,0,5,1,15,20.0,1,18,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,55.0,55.0,55.0,55.0
1150.0,0,1,1,10,15.0,1,22,109.15835825201518,218.31671650403035,109.15835825201518,LAX-DTLA,1,25.0,42.5,42.5,50.0
1150.0,6,2,1,20,30.0,2,0,168.8549949517542,,,HWD-LAX-LGB,1,20.0,75.0,75.0,75.0
1150.0,0,3,1,15,20.0,1,5,235.6094415731916,235.6094415731916,235.6094415731916,LAX-WDHL,1,62.5,65.0,65.0,67.5
1155.0,0,0,1,20,30.0,2,32,123.68010196269128,,,LAX-UVS-LAX,1,37.5,40.0,40.0,72.5
1155.0,0,0,1,25,35.0,2,6,255.41938652448684,,,LAX-LGB-LAX,1,55.0,60.0,40.0,42.5
1155.0,5,0,1,15,20.0,1,33,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,52.5,52.5,52.5,52.5
1155.0,1,0,1,10,15.0,1,38,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,55.0,55.0,55.0,55.0
1155.0,0,0,1,20,30.0,2,40,166.71810085489867,,,LAX-HWD-LAX,1,20.0,27.5,27.5,60.0
1160.0,3,0,1,15,20.0,1,10,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,55.0,55.0,55.0,55.0
1160.0,4,1,1,20,30.0,2,12,103.60290536966767,,,UVS-LAX-DTLA,1,22.5,70.0,70.0,70.0
1165.0,0,4,1,10,15.0,1,2,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,59.99999999999997,60.0,45.0,82.5
1165.0,0,8,1,10,15.0,1,17,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,40.0,40.0,40.0,50.0
1165.0,8,4,1,20,30.0,2,36,133.5022449441941,,,BVH-LAX-UVS,1,20.0,30.0,30.0,50.0
1165.0,0,0,1,25,35.0,2,38,229.87744787203818,,,LAX-LGB-LAX,1,20.0,70.0,70.0,85.0
1165.0,0,6,1,10,15.0,1,15,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,20.0,22.5,22.5,50.0
1165.0,5,1,1,25,35.0,2,18,295.95624353654506,,,ANH-LAX-DTLA,1,20.0,32.5,32.5,77.5
1165.0,0,0,1,20,30.0,2,1,118.26651327500653,,,LAX-PSD-LAX,1,20.0,27.5,27.5,52.5
1165.0,1,0,1,10,15.0,1,23,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,20.0,40.0,40.0,40.0
1170.0,1,0,1,10,15.0,1,22,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,35.0,35.0,35.0,35.0
1170.0,0,5,1,15,20.0,1,16,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,40.0,40.0,40.0,40.0
1170.0,3,1,1,25,35.0,2,5,183.65476982417238,,,WDHL-LAX-DTLA,1,32.5,65.0,65.0,67.5
1170.0,0,0,1,20,30.0,2,37,66.68724034195947,,,LAX-HWD-LAX,1,20.0,55.0,55.0,77.5
1170.0,1,0,1,10,15.0,1,26,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,60.0,75.0,75.0,75.0
1170.0,0,0,1,20,30.0,2,33,157.68868436667537,,,LAX-PSD-LAX,1,22.5,70.0,70.0,82.5
1170.0,6,0,1,10,15.0,1,35,33.34362017097973,33.34362017097973,33.34362017097973,HWD-LAX,1,72.5,72.5,72.5,77.5
1175.0,2,0,1,15,20.0,1,3,127.70969326224343,255.41938652448687,127.70969326224343,LGB-LAX,1,52.5,52.5,52.5,52.5
1175.0,1,0,1,10,15.0,1,19,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,55.0,55.0,55.0,55.0
1175.0,0,5,1,15,20.0,1,13,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,60.0,60.0,60.0,60.0
1175.0,0,8,1,10,15.0,1,10,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,40.0,42.5,42.5,50.0
1175.0,3,0,1,15,20.0,1,39,235.6094415731916,235.6094415731916,235.6094415731916,WDHL-LAX,1,42.5,52.5,52.5,52.5
1180.0,0,0,1,20,30.0,2,4,133.37448068391893,,,LAX-HWD-LAX,1,40.0,40.0,40.0,60.0
1180.0,1,0,1,10,15.0,1,20,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,20.0,50.0,35.0,65.0
1180.0,0,7,1,10,15.0,1,22,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,20.0,22.5,22.5,70.0
1180.0,8,1,1,20,30.0,2,17,150.27683124874113,,,BVH-LAX-DTLA,1,20.0,52.5,52.5,65.0
1185.0,2,0,1,15,20.0,1,29,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,77.5,77.5,77.5,77.5
1185.0,5,0,1,15,20.0,1,16,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,20.0,20.0,20.0,60.0
1185.0,0,5,1,15,20.0,1,35,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,57.5,85.0,85.0,85.0
1185.0,0,0,1,20,30.0,2,19,123.68010196269128,,,LAX-UVS-LAX,1,25.0,25.0,25.0,72.5
1185.0,0,7,1,10,15.0,1,21,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,57.5,57.5,57.5,80.0
1185.0,0,3,1,15,20.0,1,14,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,30.0,42.5,42.5,42.5
1190.0,5,0,1,15,20.0,1,13,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,40.0,40.0,40.0,40.0
1190.0,0,0,1,20,30.0,2,27,102.0976872714665,,,LAX-BVH-LAX,1,57.5,62.5,62.5,62.5
1190.0,0,0,1,20,30.0,2,3,200.0617210258784,,,LAX-HWD-LAX,1,22.5,22.5,22.5,85.0
1190.0,1,0,1,10,15.0,1,25,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,37.5,37.5,37.5,37.5
1190.0,8,1,1,20,30.0,2,10,138.9494701690371,,,BVH-LAX-DTLA,1,20.0,52.5,52.5,62.5
1195.0,0,0,1,20,30.0,2,34,100.0308605129392,,,LAX-HWD-LAX,1,22.5,35.0,35.0,52.5
1195.0,0,5,1,15,20.0,1,7,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,22.5,37.5,37.5,40.0
1195.0,0,0,1,20,30.0,2,8,164.9068026169217,,,LAX-UVS-LAX,1,32.5,32.5,32.5,55.0
1195.0,0,0,1,20,30.0,2,39,157.68868436667537,,,LAX-PSD-LAX,1,22.5,30.0,30.0,77.5
1195.0,0,2,1,10,15.0,1,11,51.08387730489737,51.08387730489737,51.08387730489737,LAX-LGB,1,65.0,75.0,75.0,75.0
1195.0,0,3,1,15,20.0,1,23,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,20.0,70.0,70.0,70.0
1195.0,6,1,1,20,30.0,2,15,258.1268901147934,,,HWD-LAX-DTLA,1,20.0,20.0,20.0,70.0
1195.0,1,0,1,10,15.0,1,31,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,70.0,70.0,70.0,70.0
1200.0,5,0,1,15,20.0,1,6,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,22.5,27.5,27.5,35.0
1200.0,0,7,1,10,15.0,1,25,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,22.5,50.0,50.0,52.5
1200.0,2,1,1,25,35.0,2,0,133.35585696751338,,,LGB-LAX-DTLA,1,40.0,47.5,47.5,92.5
1200.0,0,6,1,10,15.0,1,32,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,57.5,75.0,75.0,77.5
1200.0,1,0,1,10,15.0,1,24,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,77.5,77.5,77.5,77.5
1200.0,0,0,1,20,30.0,2,26,102.0976872714665,,,LAX-BVH-LAX,1,45.0,54.99999999999999,54.99999999999999,55.000000000000014
1200.0,0,5,1,15,20.0,1,29,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,57.5,57.5,57.5,57.5
1205.0,1,0,1,10,15.0,1,12,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,55.0,55.0,55.0,55.0
1205.0,0,3,1,15,20.0,1,13,176.7070811798937,176.7070811798937,176.7070811798937,LAX-WDHL,1,20.0,45.0,25.0,95.0
1205.0,0,0,1,20,30.0,2,31,102.0976872714665,,,LAX-BVH-LAX,1,40.0,82.5,82.5,82.5
1205.0,3,0,1,15,20.0,1,14,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,22.5,35.0,35.0,35.0
1205.0,0,5,1,15,20.0,1,28,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,55.0,55.0,55.0,60.0
1205.0,5,0,1,15,20.0,1,9,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,47.5,50.0,50.0,55.0
1210.0,0,0,1,20,30.0,2,24,166.71810085489867,,,LAX-HWD-LAX,1,47.5,65.0,65.0,65.0
1210.0,0,2,1,10,15.0,1,4,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,45.0,55.0,55.0,55.0
1210.0,0,0,1,20,30.0,2,1,249.504818861749,,,LAX-DTLA-LAX,1,22.5,67.5,67.5,70.0
1210.0,0,7,1,10,15.0,1,40,118.26651327500653,118.26651327500653,118.26651327500653,LAX-PSD,1,45.0,47.5,47.5,50.0
1215.0,0,0,1,20,30.0,2,12,233.40534119685813,,,LAX-HWD-LAX,1,25.0,40.0,40.0,50.0
1215.0,7,0,1,10,15.0,1,21,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,65.0,65.0,65.0,65.0
1215.0,5,1,1,25,35.0,2,29,254.48235001351418,,,ANH-LAX-DTLA,1,22.5,37.5,22.5,90.0
1215.0,1,0,1,10,15.0,1,5,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,52.5,52.5,37.5,77.5
1215.0,2,1,1,25,35.0,2,11,282.305765113886,,,LGB-LAX-DTLA,1,40.0,47.5,32.5,55.0
1215.0,0,5,1,15,20.0,1,27,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,42.5,47.5,27.5,35.0
1215.0,6,1,1,20,30.0,2,2,258.1268901147934,,,HWD-LAX-DTLA,1,52.5,52.5,52.5,87.5
